midi_s3_key,token_s3_key,artist,title
clean_midi/lakh_midi_clean/ABBA/I_Have_a_Dream.3.mid,processed/remi_tokens/I_Have_a_Dream.3.npy,ABBA,I Have a Dream.3
clean_midi/lakh_midi_clean/ABBA/I_Have_a_Dream.4.mid,processed/remi_tokens/I_Have_a_Dream.4.npy,ABBA,I Have a Dream.4
clean_midi/lakh_midi_clean/ABBA/I_Have_a_Dream.5.mid,processed/remi_tokens/I_Have_a_Dream.5.npy,ABBA,I Have a Dream.5
clean_midi/lakh_midi_clean/ABBA/I_Have_a_Dream.6.mid,processed/remi_tokens/I_Have_a_Dream.6.npy,ABBA,I Have a Dream.6
clean_midi/lakh_midi_clean/ABBA/I_Have_a_Dream.mid,processed/remi_tokens/I_Have_a_Dream.npy,ABBA,I Have a Dream
clean_midi/lakh_midi_clean/ABBA/I_Wonder_Departure_.mid,processed/remi_tokens/I_Wonder_Departure_.npy,ABBA,I Wonder Departure 
clean_midi/lakh_midi_clean/ABBA/Im_a_Marionette.1.mid,processed/remi_tokens/Im_a_Marionette.1.npy,ABBA,Im a Marionette.1
clean_midi/lakh_midi_clean/ABBA/Im_a_Marionette.mid,processed/remi_tokens/Im_a_Marionette.npy,ABBA,Im a Marionette
clean_midi/lakh_midi_clean/ABBA/Just_Like_That_Full_Sax_version_1983_.mid,processed/remi_tokens/Just_Like_That_Full_Sax_version_1983_.npy,ABBA,Just Like That Full Sax version 1983 
clean_midi/lakh_midi_clean/ABBA/Kisses_of_Fire.1.mid,processed/remi_tokens/Kisses_of_Fire.1.npy,ABBA,Kisses of Fire.1
clean_midi/lakh_midi_clean/ABBA/Kisses_of_Fire.mid,processed/remi_tokens/Kisses_of_Fire.npy,ABBA,Kisses of Fire
"clean_midi/lakh_midi_clean/ABBA/Knowing_Me,_Knowing_You.1.mid","processed/remi_tokens/Knowing_Me,_Knowing_You.1.npy",ABBA,"Knowing Me, Knowing You.1"
"clean_midi/lakh_midi_clean/ABBA/Knowing_Me,_Knowing_You.2.mid","processed/remi_tokens/Knowing_Me,_Knowing_You.2.npy",ABBA,"Knowing Me, Knowing You.2"
"clean_midi/lakh_midi_clean/ABBA/Knowing_Me,_Knowing_You.3.mid","processed/remi_tokens/Knowing_Me,_Knowing_You.3.npy",ABBA,"Knowing Me, Knowing You.3"
"clean_midi/lakh_midi_clean/ABBA/Knowing_Me,_Knowing_You.4.mid","processed/remi_tokens/Knowing_Me,_Knowing_You.4.npy",ABBA,"Knowing Me, Knowing You.4"
"clean_midi/lakh_midi_clean/ABBA/Knowing_Me,_Knowing_You.5.mid","processed/remi_tokens/Knowing_Me,_Knowing_You.5.npy",ABBA,"Knowing Me, Knowing You.5"
"clean_midi/lakh_midi_clean/ABBA/Knowing_Me,_Knowing_You.6.mid","processed/remi_tokens/Knowing_Me,_Knowing_You.6.npy",ABBA,"Knowing Me, Knowing You.6"
"clean_midi/lakh_midi_clean/ABBA/Knowing_Me,_Knowing_You.7.mid","processed/remi_tokens/Knowing_Me,_Knowing_You.7.npy",ABBA,"Knowing Me, Knowing You.7"
"clean_midi/lakh_midi_clean/ABBA/Knowing_Me,_Knowing_You.8.mid","processed/remi_tokens/Knowing_Me,_Knowing_You.8.npy",ABBA,"Knowing Me, Knowing You.8"
"clean_midi/lakh_midi_clean/ABBA/Knowing_Me,_Knowing_You.9.mid","processed/remi_tokens/Knowing_Me,_Knowing_You.9.npy",ABBA,"Knowing Me, Knowing You.9"
"clean_midi/lakh_midi_clean/ABBA/Knowing_Me,_Knowing_You.mid","processed/remi_tokens/Knowing_Me,_Knowing_You.npy",ABBA,"Knowing Me, Knowing You"
clean_midi/lakh_midi_clean/ABBA/Lay_All_Your_Love_on_Me.1.mid,processed/remi_tokens/Lay_All_Your_Love_on_Me.1.npy,ABBA,Lay All Your Love on Me.1
clean_midi/lakh_midi_clean/ABBA/Lay_All_Your_Love_on_Me.2.mid,processed/remi_tokens/Lay_All_Your_Love_on_Me.2.npy,ABBA,Lay All Your Love on Me.2
clean_midi/lakh_midi_clean/ABBA/Lay_All_Your_Love_on_Me.mid,processed/remi_tokens/Lay_All_Your_Love_on_Me.npy,ABBA,Lay All Your Love on Me
clean_midi/lakh_midi_clean/ABBA/Like_an_Angel_Passing_Through_My_Room.mid,processed/remi_tokens/Like_an_Angel_Passing_Through_My_Room.npy,ABBA,Like an Angel Passing Through My Room
clean_midi/lakh_midi_clean/ABBA/Lovers_Live_a_Little_Longer_.mid,processed/remi_tokens/Lovers_Live_a_Little_Longer_.npy,ABBA,Lovers Live a Little Longer 
clean_midi/lakh_midi_clean/ABBA/Mamma_Mia.1.mid,processed/remi_tokens/Mamma_Mia.1.npy,ABBA,Mamma Mia.1
clean_midi/lakh_midi_clean/ABBA/Mamma_Mia.2.mid,processed/remi_tokens/Mamma_Mia.2.npy,ABBA,Mamma Mia.2
clean_midi/lakh_midi_clean/ABBA/Mamma_Mia.3.mid,processed/remi_tokens/Mamma_Mia.3.npy,ABBA,Mamma Mia.3
clean_midi/lakh_midi_clean/ABBA/Mamma_Mia.4.mid,processed/remi_tokens/Mamma_Mia.4.npy,ABBA,Mamma Mia.4
clean_midi/lakh_midi_clean/ABBA/Mamma_Mia.mid,processed/remi_tokens/Mamma_Mia.npy,ABBA,Mamma Mia
clean_midi/lakh_midi_clean/ABBA/Medley.1.mid,processed/remi_tokens/Medley.1.npy,ABBA,Medley.1
clean_midi/lakh_midi_clean/ABBA/Medley.mid,processed/remi_tokens/Medley.npy,ABBA,Medley
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.1.mid","processed/remi_tokens/Money,_Money,_Money.1.npy",ABBA,"Money, Money, Money.1"
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.10.mid","processed/remi_tokens/Money,_Money,_Money.10.npy",ABBA,"Money, Money, Money.10"
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.11.mid","processed/remi_tokens/Money,_Money,_Money.11.npy",ABBA,"Money, Money, Money.11"
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.2.mid","processed/remi_tokens/Money,_Money,_Money.2.npy",ABBA,"Money, Money, Money.2"
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.3.mid","processed/remi_tokens/Money,_Money,_Money.3.npy",ABBA,"Money, Money, Money.3"
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.4.mid","processed/remi_tokens/Money,_Money,_Money.4.npy",ABBA,"Money, Money, Money.4"
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.5.mid","processed/remi_tokens/Money,_Money,_Money.5.npy",ABBA,"Money, Money, Money.5"
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.6.mid","processed/remi_tokens/Money,_Money,_Money.6.npy",ABBA,"Money, Money, Money.6"
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.7.mid","processed/remi_tokens/Money,_Money,_Money.7.npy",ABBA,"Money, Money, Money.7"
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.8.mid","processed/remi_tokens/Money,_Money,_Money.8.npy",ABBA,"Money, Money, Money.8"
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.9.mid","processed/remi_tokens/Money,_Money,_Money.9.npy",ABBA,"Money, Money, Money.9"
"clean_midi/lakh_midi_clean/ABBA/Money,_Money,_Money.mid","processed/remi_tokens/Money,_Money,_Money.npy",ABBA,"Money, Money, Money"
clean_midi/lakh_midi_clean/ABBA/Move_On.mid,processed/remi_tokens/Move_On.npy,ABBA,Move On
clean_midi/lakh_midi_clean/ABBA/My_Love_My_Life.mid,processed/remi_tokens/My_Love_My_Life.npy,ABBA,My Love My Life
clean_midi/lakh_midi_clean/ABBA/Name_of_the_Game.1.mid,processed/remi_tokens/Name_of_the_Game.1.npy,ABBA,Name of the Game.1
clean_midi/lakh_midi_clean/ABBA/Name_of_the_Game.2.mid,processed/remi_tokens/Name_of_the_Game.2.npy,ABBA,Name of the Game.2
clean_midi/lakh_midi_clean/ABBA/Name_of_the_Game.3.mid,processed/remi_tokens/Name_of_the_Game.3.npy,ABBA,Name of the Game.3
clean_midi/lakh_midi_clean/ABBA/Name_of_the_Game.4.mid,processed/remi_tokens/Name_of_the_Game.4.npy,ABBA,Name of the Game.4
clean_midi/lakh_midi_clean/ABBA/Name_of_the_Game.5.mid,processed/remi_tokens/Name_of_the_Game.5.npy,ABBA,Name of the Game.5
clean_midi/lakh_midi_clean/ABBA/Name_of_the_Game.mid,processed/remi_tokens/Name_of_the_Game.npy,ABBA,Name of the Game
clean_midi/lakh_midi_clean/ABBA/Nina_Pretty_Ballerina.mid,processed/remi_tokens/Nina_Pretty_Ballerina.npy,ABBA,Nina Pretty Ballerina
clean_midi/lakh_midi_clean/ABBA/Opus_10.mid,processed/remi_tokens/Opus_10.npy,ABBA,Opus 10
clean_midi/lakh_midi_clean/ABBA/Rock_Me.mid,processed/remi_tokens/Rock_Me.npy,ABBA,Rock Me
clean_midi/lakh_midi_clean/ABBA/S.O.S.1.mid,processed/remi_tokens/S.O.S.1.npy,ABBA,S.O.S.1
clean_midi/lakh_midi_clean/ABBA/S.O.S.2.mid,processed/remi_tokens/S.O.S.2.npy,ABBA,S.O.S.2
clean_midi/lakh_midi_clean/ABBA/S.O.S.mid,processed/remi_tokens/S.O.S.npy,ABBA,S.O.S
clean_midi/lakh_midi_clean/ABBA/Summer_Night_City.mid,processed/remi_tokens/Summer_Night_City.npy,ABBA,Summer Night City
clean_midi/lakh_midi_clean/ABBA/Super_Trooper.1.mid,processed/remi_tokens/Super_Trooper.1.npy,ABBA,Super Trooper.1
clean_midi/lakh_midi_clean/ABBA/Super_Trooper.mid,processed/remi_tokens/Super_Trooper.npy,ABBA,Super Trooper
clean_midi/lakh_midi_clean/ABBA/Super_Trouper.1.mid,processed/remi_tokens/Super_Trouper.1.npy,ABBA,Super Trouper.1
clean_midi/lakh_midi_clean/ABBA/Super_Trouper.2.mid,processed/remi_tokens/Super_Trouper.2.npy,ABBA,Super Trouper.2
clean_midi/lakh_midi_clean/ABBA/Super_Trouper.3.mid,processed/remi_tokens/Super_Trouper.3.npy,ABBA,Super Trouper.3
clean_midi/lakh_midi_clean/ABBA/Super_Trouper.4.mid,processed/remi_tokens/Super_Trouper.4.npy,ABBA,Super Trouper.4
clean_midi/lakh_midi_clean/ABBA/Super_Trouper.5.mid,processed/remi_tokens/Super_Trouper.5.npy,ABBA,Super Trouper.5
clean_midi/lakh_midi_clean/ABBA/Super_Trouper.6.mid,processed/remi_tokens/Super_Trouper.6.npy,ABBA,Super Trouper.6
clean_midi/lakh_midi_clean/ABBA/Super_Trouper.mid,processed/remi_tokens/Super_Trouper.npy,ABBA,Super Trouper
clean_midi/lakh_midi_clean/ABBA/Take_a_Chance_on_Me.1.mid,processed/remi_tokens/Take_a_Chance_on_Me.1.npy,ABBA,Take a Chance on Me.1
clean_midi/lakh_midi_clean/ABBA/Take_a_Chance_on_Me.2.mid,processed/remi_tokens/Take_a_Chance_on_Me.2.npy,ABBA,Take a Chance on Me.2
clean_midi/lakh_midi_clean/ABBA/Take_a_Chance_on_Me.4.mid,processed/remi_tokens/Take_a_Chance_on_Me.4.npy,ABBA,Take a Chance on Me.4
clean_midi/lakh_midi_clean/ABBA/Take_a_Chance_on_Me.5.mid,processed/remi_tokens/Take_a_Chance_on_Me.5.npy,ABBA,Take a Chance on Me.5
clean_midi/lakh_midi_clean/ABBA/Take_a_Chance_on_Me.6.mid,processed/remi_tokens/Take_a_Chance_on_Me.6.npy,ABBA,Take a Chance on Me.6
clean_midi/lakh_midi_clean/ABBA/Take_a_Chance_on_Me.mid,processed/remi_tokens/Take_a_Chance_on_Me.npy,ABBA,Take a Chance on Me
clean_midi/lakh_midi_clean/ABBA/Thank_You_for_the_Music.1.mid,processed/remi_tokens/Thank_You_for_the_Music.1.npy,ABBA,Thank You for the Music.1
clean_midi/lakh_midi_clean/ABBA/Thank_You_for_the_Music.3.mid,processed/remi_tokens/Thank_You_for_the_Music.3.npy,ABBA,Thank You for the Music.3
clean_midi/lakh_midi_clean/ABBA/Thank_You_for_the_Music.4.mid,processed/remi_tokens/Thank_You_for_the_Music.4.npy,ABBA,Thank You for the Music.4
clean_midi/lakh_midi_clean/ABBA/Thank_You_for_the_Music.5.mid,processed/remi_tokens/Thank_You_for_the_Music.5.npy,ABBA,Thank You for the Music.5
clean_midi/lakh_midi_clean/ABBA/Thank_You_for_the_Music.6.mid,processed/remi_tokens/Thank_You_for_the_Music.6.npy,ABBA,Thank You for the Music.6
clean_midi/lakh_midi_clean/ABBA/Thank_You_for_the_Music.7.mid,processed/remi_tokens/Thank_You_for_the_Music.7.npy,ABBA,Thank You for the Music.7
clean_midi/lakh_midi_clean/ABBA/Thank_You_for_the_Music.8.mid,processed/remi_tokens/Thank_You_for_the_Music.8.npy,ABBA,Thank You for the Music.8
clean_midi/lakh_midi_clean/ABBA/Thank_You_for_the_Music.9.mid,processed/remi_tokens/Thank_You_for_the_Music.9.npy,ABBA,Thank You for the Music.9
clean_midi/lakh_midi_clean/ABBA/Thank_You_for_the_Music.mid,processed/remi_tokens/Thank_You_for_the_Music.npy,ABBA,Thank You for the Music
clean_midi/lakh_midi_clean/ABBA/Thats_Me.1.mid,processed/remi_tokens/Thats_Me.1.npy,ABBA,Thats Me.1
clean_midi/lakh_midi_clean/ABBA/Thats_Me.mid,processed/remi_tokens/Thats_Me.npy,ABBA,Thats Me
clean_midi/lakh_midi_clean/ABBA/The_Visitors.1.mid,processed/remi_tokens/The_Visitors.1.npy,ABBA,The Visitors.1
clean_midi/lakh_midi_clean/ABBA/The_Visitors.mid,processed/remi_tokens/The_Visitors.npy,ABBA,The Visitors
clean_midi/lakh_midi_clean/ABBA/The_Winner_Takes_It_All.1.mid,processed/remi_tokens/The_Winner_Takes_It_All.1.npy,ABBA,The Winner Takes It All.1
clean_midi/lakh_midi_clean/ABBA/The_Winner_Takes_It_All.2.mid,processed/remi_tokens/The_Winner_Takes_It_All.2.npy,ABBA,The Winner Takes It All.2
clean_midi/lakh_midi_clean/ABBA/The_Winner_Takes_It_All.3.mid,processed/remi_tokens/The_Winner_Takes_It_All.3.npy,ABBA,The Winner Takes It All.3
clean_midi/lakh_midi_clean/ABBA/The_Winner_Takes_It_All.4.mid,processed/remi_tokens/The_Winner_Takes_It_All.4.npy,ABBA,The Winner Takes It All.4
clean_midi/lakh_midi_clean/ABBA/The_Winner_Takes_It_All.5.mid,processed/remi_tokens/The_Winner_Takes_It_All.5.npy,ABBA,The Winner Takes It All.5
clean_midi/lakh_midi_clean/ABBA/The_Winner_Takes_It_All.6.mid,processed/remi_tokens/The_Winner_Takes_It_All.6.npy,ABBA,The Winner Takes It All.6
clean_midi/lakh_midi_clean/ABBA/The_Winner_Takes_It_All.mid,processed/remi_tokens/The_Winner_Takes_It_All.npy,ABBA,The Winner Takes It All
clean_midi/lakh_midi_clean/ABBA/Tiger.1.mid,processed/remi_tokens/Tiger.1.npy,ABBA,Tiger.1
clean_midi/lakh_midi_clean/ABBA/Tiger.mid,processed/remi_tokens/Tiger.npy,ABBA,Tiger
clean_midi/lakh_midi_clean/ABBA/Two_for_the_Price_of_One.mid,processed/remi_tokens/Two_for_the_Price_of_One.npy,ABBA,Two for the Price of One
clean_midi/lakh_midi_clean/ABBA/Voulez_Vous.mid,processed/remi_tokens/Voulez_Vous.npy,ABBA,Voulez Vous
clean_midi/lakh_midi_clean/ABBA/Waterloo.1.mid,processed/remi_tokens/Waterloo.1.npy,ABBA,Waterloo.1
clean_midi/lakh_midi_clean/ABBA/Waterloo.2.mid,processed/remi_tokens/Waterloo.2.npy,ABBA,Waterloo.2
clean_midi/lakh_midi_clean/ABBA/Waterloo.3.mid,processed/remi_tokens/Waterloo.3.npy,ABBA,Waterloo.3
clean_midi/lakh_midi_clean/ABBA/Waterloo.4.mid,processed/remi_tokens/Waterloo.4.npy,ABBA,Waterloo.4
clean_midi/lakh_midi_clean/ABBA/Waterloo.5.mid,processed/remi_tokens/Waterloo.5.npy,ABBA,Waterloo.5
clean_midi/lakh_midi_clean/ABBA/Waterloo.6.mid,processed/remi_tokens/Waterloo.6.npy,ABBA,Waterloo.6
clean_midi/lakh_midi_clean/ABBA/Waterloo.7.mid,processed/remi_tokens/Waterloo.7.npy,ABBA,Waterloo.7
clean_midi/lakh_midi_clean/ABBA/Waterloo.mid,processed/remi_tokens/Waterloo.npy,ABBA,Waterloo
clean_midi/lakh_midi_clean/ABBA/Why_Did_It_Have_to_Be_Me.mid,processed/remi_tokens/Why_Did_It_Have_to_Be_Me.npy,ABBA,Why Did It Have to Be Me
clean_midi/lakh_midi_clean/ABC/4_Ever_2_Gether.mid,processed/remi_tokens/4_Ever_2_Gether.npy,ABC,4 Ever 2 Gether
"clean_midi/lakh_midi_clean/ABC/Look_of_Love,_Part_1.mid","processed/remi_tokens/Look_of_Love,_Part_1.npy",ABC,"Look of Love, Part 1"
clean_midi/lakh_midi_clean/ABC/Poison_Arrow.mid,processed/remi_tokens/Poison_Arrow.npy,ABC,Poison Arrow
clean_midi/lakh_midi_clean/AC_DC/Back_In_Black.1.mid,processed/remi_tokens/Back_In_Black.1.npy,AC DC,Back In Black.1
clean_midi/lakh_midi_clean/AC_DC/Back_In_Black.mid,processed/remi_tokens/Back_In_Black.npy,AC DC,Back In Black
clean_midi/lakh_midi_clean/AC_DC/Dirty_Deeds_Done_Dirt_Cheap.mid,processed/remi_tokens/Dirty_Deeds_Done_Dirt_Cheap.npy,AC DC,Dirty Deeds Done Dirt Cheap
clean_midi/lakh_midi_clean/AC_DC/For_Those_About_To_Rock_We_Salute_You_.mid,processed/remi_tokens/For_Those_About_To_Rock_We_Salute_You_.npy,AC DC,For Those About To Rock We Salute You 
clean_midi/lakh_midi_clean/AC_DC/Highway_To_Hell.1.mid,processed/remi_tokens/Highway_To_Hell.1.npy,AC DC,Highway To Hell.1
clean_midi/lakh_midi_clean/AC_DC/Highway_To_Hell.2.mid,processed/remi_tokens/Highway_To_Hell.2.npy,AC DC,Highway To Hell.2
clean_midi/lakh_midi_clean/AC_DC/Highway_To_Hell.mid,processed/remi_tokens/Highway_To_Hell.npy,AC DC,Highway To Hell
clean_midi/lakh_midi_clean/AC_DC/R.I.P._Rock_in_Peace_.mid,processed/remi_tokens/R.I.P._Rock_in_Peace_.npy,AC DC,R.I.P. Rock in Peace 
clean_midi/lakh_midi_clean/AC_DC/TNT.1.mid,processed/remi_tokens/TNT.1.npy,AC DC,TNT.1
clean_midi/lakh_midi_clean/AC_DC/TNT.mid,processed/remi_tokens/TNT.npy,AC DC,TNT
clean_midi/lakh_midi_clean/AC_DC/Thunderstruck.1.mid,processed/remi_tokens/Thunderstruck.1.npy,AC DC,Thunderstruck.1
clean_midi/lakh_midi_clean/AC_DC/Thunderstruck.mid,processed/remi_tokens/Thunderstruck.npy,AC DC,Thunderstruck
clean_midi/lakh_midi_clean/AC_DC/Who_Made_Who.mid,processed/remi_tokens/Who_Made_Who.npy,AC DC,Who Made Who
clean_midi/lakh_midi_clean/AC_DC/Whole_Lotta_Rosie.mid,processed/remi_tokens/Whole_Lotta_Rosie.npy,AC DC,Whole Lotta Rosie
clean_midi/lakh_midi_clean/AC_DC/You_Shook_Me_All_Night_Long.1.mid,processed/remi_tokens/You_Shook_Me_All_Night_Long.1.npy,AC DC,You Shook Me All Night Long.1
clean_midi/lakh_midi_clean/AC_DC/You_Shook_Me_All_Night_Long.mid,processed/remi_tokens/You_Shook_Me_All_Night_Long.npy,AC DC,You Shook Me All Night Long
clean_midi/lakh_midi_clean/AL_Bano/Felicita.mid,processed/remi_tokens/Felicita.npy,AL Bano,Felicita
clean_midi/lakh_midi_clean/ANKA_PAUL/Diana_feat._Ricky_Martin_.1.mid,processed/remi_tokens/Diana_feat._Ricky_Martin_.1.npy,ANKA PAUL,Diana feat. Ricky Martin .1
clean_midi/lakh_midi_clean/ANKA_PAUL/Diana_feat._Ricky_Martin_.2.mid,processed/remi_tokens/Diana_feat._Ricky_Martin_.2.npy,ANKA PAUL,Diana feat. Ricky Martin .2
clean_midi/lakh_midi_clean/ANKA_PAUL/Diana_feat._Ricky_Martin_.mid,processed/remi_tokens/Diana_feat._Ricky_Martin_.npy,ANKA PAUL,Diana feat. Ricky Martin 
clean_midi/lakh_midi_clean/ARMSTRONG_LOUIS/Cest_si_bon.mid,processed/remi_tokens/Cest_si_bon.npy,ARMSTRONG LOUIS,Cest si bon
"clean_midi/lakh_midi_clean/ARMSTRONG_LOUIS/Hello,_Dolly.mid","processed/remi_tokens/Hello,_Dolly.npy",ARMSTRONG LOUIS,"Hello, Dolly"
clean_midi/lakh_midi_clean/ARMSTRONG_LOUIS/La_Vie_en_rose.mid,processed/remi_tokens/La_Vie_en_rose.npy,ARMSTRONG LOUIS,La Vie en rose
clean_midi/lakh_midi_clean/ARMSTRONG_LOUIS/What_a_Wonderful_World.1.mid,processed/remi_tokens/What_a_Wonderful_World.1.npy,ARMSTRONG LOUIS,What a Wonderful World.1
clean_midi/lakh_midi_clean/ARMSTRONG_LOUIS/What_a_Wonderful_World.mid,processed/remi_tokens/What_a_Wonderful_World.npy,ARMSTRONG LOUIS,What a Wonderful World
clean_midi/lakh_midi_clean/A_Taste_of_Honey/Boogie_Oogie_Oogie.mid,processed/remi_tokens/Boogie_Oogie_Oogie.npy,A Taste of Honey,Boogie Oogie Oogie
clean_midi/lakh_midi_clean/A_Teens/Mamma_Mia.mid,processed/remi_tokens/Mamma_Mia.npy,A Teens,Mamma Mia
clean_midi/lakh_midi_clean/A_Teens/Super_Trouper.mid,processed/remi_tokens/Super_Trouper.npy,A Teens,Super Trouper
clean_midi/lakh_midi_clean/Aaliyah/Are_You_That_Somebody.mid,processed/remi_tokens/Are_You_That_Somebody.npy,Aaliyah,Are You That Somebody
clean_midi/lakh_midi_clean/Aaliyah/Try_Again.mid,processed/remi_tokens/Try_Again.npy,Aaliyah,Try Again
clean_midi/lakh_midi_clean/Aaron_Neville/For_the_Good_Times.mid,processed/remi_tokens/For_the_Good_Times.npy,Aaron Neville,For the Good Times
clean_midi/lakh_midi_clean/Aaron_Neville/The_Grand_Tour.mid,processed/remi_tokens/The_Grand_Tour.npy,Aaron Neville,The Grand Tour
clean_midi/lakh_midi_clean/Ace/How_Long.1.mid,processed/remi_tokens/How_Long.1.npy,Ace,How Long.1
clean_midi/lakh_midi_clean/Ace/How_Long.mid,processed/remi_tokens/How_Long.npy,Ace,How Long
clean_midi/lakh_midi_clean/Ace_Frehley/New_York_Groove.mid,processed/remi_tokens/New_York_Groove.npy,Ace Frehley,New York Groove
clean_midi/lakh_midi_clean/Ace_of_Base/All_That_She_Wants.1.mid,processed/remi_tokens/All_That_She_Wants.1.npy,Ace of Base,All That She Wants.1
clean_midi/lakh_midi_clean/Ace_of_Base/All_That_She_Wants.2.mid,processed/remi_tokens/All_That_She_Wants.2.npy,Ace of Base,All That She Wants.2
clean_midi/lakh_midi_clean/Ace_of_Base/All_That_She_Wants.3.mid,processed/remi_tokens/All_That_She_Wants.3.npy,Ace of Base,All That She Wants.3
clean_midi/lakh_midi_clean/Ace_of_Base/All_That_She_Wants.4.mid,processed/remi_tokens/All_That_She_Wants.4.npy,Ace of Base,All That She Wants.4
clean_midi/lakh_midi_clean/Ace_of_Base/All_That_She_Wants.mid,processed/remi_tokens/All_That_She_Wants.npy,Ace of Base,All That She Wants
"clean_midi/lakh_midi_clean/Ace_of_Base/Always_Have,_Always_Will.mid","processed/remi_tokens/Always_Have,_Always_Will.npy",Ace of Base,"Always Have, Always Will"
clean_midi/lakh_midi_clean/Ace_of_Base/Beautiful_Life.1.mid,processed/remi_tokens/Beautiful_Life.1.npy,Ace of Base,Beautiful Life.1
clean_midi/lakh_midi_clean/Ace_of_Base/Beautiful_Life.2.mid,processed/remi_tokens/Beautiful_Life.2.npy,Ace of Base,Beautiful Life.2
clean_midi/lakh_midi_clean/Ace_of_Base/Beautiful_Life.3.mid,processed/remi_tokens/Beautiful_Life.3.npy,Ace of Base,Beautiful Life.3
clean_midi/lakh_midi_clean/Ace_of_Base/Beautiful_Life.mid,processed/remi_tokens/Beautiful_Life.npy,Ace of Base,Beautiful Life
clean_midi/lakh_midi_clean/Ace_of_Base/Dont_Turn_Around.1.mid,processed/remi_tokens/Dont_Turn_Around.1.npy,Ace of Base,Dont Turn Around.1
clean_midi/lakh_midi_clean/Ace_of_Base/Dont_Turn_Around.2.mid,processed/remi_tokens/Dont_Turn_Around.2.npy,Ace of Base,Dont Turn Around.2
clean_midi/lakh_midi_clean/Ace_of_Base/Dont_Turn_Around.3.mid,processed/remi_tokens/Dont_Turn_Around.3.npy,Ace of Base,Dont Turn Around.3
clean_midi/lakh_midi_clean/Ace_of_Base/Dont_Turn_Around.4.mid,processed/remi_tokens/Dont_Turn_Around.4.npy,Ace of Base,Dont Turn Around.4
clean_midi/lakh_midi_clean/Ace_of_Base/Dont_Turn_Around.mid,processed/remi_tokens/Dont_Turn_Around.npy,Ace of Base,Dont Turn Around
clean_midi/lakh_midi_clean/Ace_of_Base/Happy_Nation.1.mid,processed/remi_tokens/Happy_Nation.1.npy,Ace of Base,Happy Nation.1
clean_midi/lakh_midi_clean/Ace_of_Base/Happy_Nation.2.mid,processed/remi_tokens/Happy_Nation.2.npy,Ace of Base,Happy Nation.2
clean_midi/lakh_midi_clean/Ace_of_Base/Happy_Nation.3.mid,processed/remi_tokens/Happy_Nation.3.npy,Ace of Base,Happy Nation.3
clean_midi/lakh_midi_clean/Ace_of_Base/Happy_Nation.mid,processed/remi_tokens/Happy_Nation.npy,Ace of Base,Happy Nation
clean_midi/lakh_midi_clean/Ace_of_Base/Life_Is_a_Flower.mid,processed/remi_tokens/Life_Is_a_Flower.npy,Ace of Base,Life Is a Flower
clean_midi/lakh_midi_clean/Ace_of_Base/Living_in_Danger.1.mid,processed/remi_tokens/Living_in_Danger.1.npy,Ace of Base,Living in Danger.1
clean_midi/lakh_midi_clean/Ace_of_Base/Living_in_Danger.2.mid,processed/remi_tokens/Living_in_Danger.2.npy,Ace of Base,Living in Danger.2
clean_midi/lakh_midi_clean/Ace_of_Base/Living_in_Danger.mid,processed/remi_tokens/Living_in_Danger.npy,Ace of Base,Living in Danger
clean_midi/lakh_midi_clean/Ace_of_Base/Lucky_Love.1.mid,processed/remi_tokens/Lucky_Love.1.npy,Ace of Base,Lucky Love.1
clean_midi/lakh_midi_clean/Ace_of_Base/Lucky_Love.2.mid,processed/remi_tokens/Lucky_Love.2.npy,Ace of Base,Lucky Love.2
clean_midi/lakh_midi_clean/Ace_of_Base/Lucky_Love.mid,processed/remi_tokens/Lucky_Love.npy,Ace of Base,Lucky Love
clean_midi/lakh_midi_clean/Ace_of_Base/The_Sign.1.mid,processed/remi_tokens/The_Sign.1.npy,Ace of Base,The Sign.1
clean_midi/lakh_midi_clean/Ace_of_Base/The_Sign.2.mid,processed/remi_tokens/The_Sign.2.npy,Ace of Base,The Sign.2
clean_midi/lakh_midi_clean/Ace_of_Base/The_Sign.3.mid,processed/remi_tokens/The_Sign.3.npy,Ace of Base,The Sign.3
